id,open,high,low,close,volume
7935,-90.2183,-89.9488,-91.4164,-90.8745,332445
7936,-90.8745,-88.4463,-91.4196,-88.462,478959
7937,-88.462,-87.7292,-89.171,-88.1438,95335
7938,-88.1438,-87.8769,-88.7054,-88.1812,434791
7939,-88.1812,-87.7241,-88.8307,-88.6226,489955
7940,-88.6226,-87.5888,-89.1265,-88.4057,445455
7941,-88.4057,-87.6216,-88.6284,-87.895,195500
7942,-87.895,-87.6374,-89.2216,-89.0719,460414
7943,-89.0719,-86.1023,-89.2788,-86.3279,225223
7944,-86.3279,-85.295,-86.6228,-85.3723,348625
7945,-85.3723,-85.3534,-85.6013,-85.4934,250170
7946,-85.4934,-85.3126,-86.3411,-86.029,223214
7947,-86.029,-82.5787,-86.3913,-83.16,424940
7948,-83.16,-83.1161,-87.1639,-86.405,374334
7949,-86.405,-85.8948,-86.6988,-85.9453,286470
7950,-85.9453,-85.7834,-89.2709,-89.2559,310140
7951,-89.2559,-88.9121,-89.3546,-89.1489,166891
7952,-89.1489,-88.386,-89.3595,-88.4026,129794
7953,-88.4026,-87.4761,-88.7901,-87.633,229712
7954,-87.633,-87.5249,-89.0182,-88.9204,323317
7955,-88.9204,-88.6317,-91.657,-90.961,458306
7956,-90.961,-89.6697,-91.2847,-89.7102,353350
7957,-89.7102,-89.522,-91.1,-91.0091,203244
7958,-91.0091,-90.1741,-92.1164,-91.7881,80301
7959,-91.7881,-89.4387,-92.2479,-89.8736,247660
7960,-89.8736,-89.3102,-91.6631,-91.1811,377162
7961,-91.1811,-90.9861,-93.1176,-93.0283,411347
7962,-93.0283,-92.7732,-94.0953,-93.9274,416497
7963,-93.9274,-91.981,-94.2534,-92.526,306693
7964,-92.526,-91.4545,-92.7377,-91.7903,100806
7965,-91.7903,-91.6176,-92.5843,-91.655,482664
7966,-91.655,-90.0895,-92.1262,-90.2646,309760
7967,-90.2646,-89.7464,-90.5798,-89.9822,119226
7968,-89.9822,-89.2027,-91.73,-91.2057,419355
7969,-91.2057,-89.4907,-91.4271,-89.595,328675
7970,-89.595,-89.1707,-90.1604,-90.1442,188250
7971,-90.1442,-89.7441,-91.9333,-91.4507,213794
7972,-91.4507,-91.3932,-92.0066,-91.819,294108
7973,-91.819,-91.5487,-95.5832,-95.2781,223513
7974,-95.2781,-94.9408,-96.2321,-95.9419,323001
7975,-95.9419,-94.3832,-96.6828,-94.6929,309521
7976,-94.6929,-93.3892,-95.3462,-95.3146,136124
7977,-95.3146,-94.6814,-95.9101,-94.8797,94268
7978,-94.8797,-94.4773,-97.6595,-97.4954,111827
7979,-97.4954,-95.9725,-98.1099,-96.2768,449245
7980,-96.2768,-96.2485,-98.3728,-98.0561,162817
7981,-98.0561,-97.9791,-98.8356,-98.1073,444532
7982,-98.1073,-95.4712,-98.3455,-95.9118,474201
7983,-95.9118,-95.8816,-96.5642,-96.5243,54512
7984,-96.5243,-93.6744,-96.8136,-93.9154,425764
7985,-93.9154,-93.4793,-93.9426,-93.8609,409928
7986,-93.8609,-92.0674,-94.3832,-92.2877,63337
7987,-92.2877,-91.3031,-92.3708,-91.9907,335516
7988,-91.9907,-91.6369,-94.7216,-94.1553,290868
7989,-94.1553,-93.3109,-96.7055,-96.2565,261394
7990,-96.2565,-94.9976,-96.4555,-95.5872,444430
7991,-95.5872,-94.0073,-95.6819,-94.4401,342629
7992,-94.4401,-93.9409,-94.8144,-94.1214,359667
7993,-94.1214,-91.1878,-94.4476,-91.309,216666
7994,-91.309,-90.6249,-94.5927,-94.2547,416468
7995,-94.2547,-93.3985,-95.3698,-94.1901,177645
7996,-94.1901,-92.7271,-94.511,-94.0439,205099
7997,-94.0439,-93.0568,-94.4466,-93.4774,414870
7998,-93.4774,-92.809,-94.5849,-94.5377,143315
7999,-94.5377,-90.6234,-95.2727,-92.2141,389047
8000,-92.2141,-91.0993,-92.8561,-91.25,193578
8001,-91.25,-89.9096,-91.7541,-90.4944,407766
8002,-90.4944,-89.0211,-90.5175,-89.3456,221597
8003,-89.3456,-87.8493,-89.8209,-88.545,297176
8004,-88.545,-85.9916,-88.5913,-86.0846,448087
8005,-86.0846,-85.9427,-86.5495,-86.1179,208526
8006,-86.1179,-82.5984,-86.5606,-83.3373,153943
8007,-83.3373,-83.2477,-85.5245,-85.3559,86289
8008,-85.3559,-84.7676,-85.9223,-85.629,134188
8009,-85.629,-84.6169,-85.6317,-84.7754,373961
8010,-84.7754,-81.9027,-85.5314,-82.4247,492532
8011,-82.4247,-82.3019,-82.4797,-82.3028,301365
8012,-82.3028,-81.3401,-82.8294,-82.2814,304854
8013,-82.2814,-81.7057,-83.5313,-83.3985,402007
8014,-83.3985,-82.8283,-85.0215,-84.86,366957
8015,-84.86,-84.4226,-87.1562,-87.066,415339
8016,-87.066,-83.1748,-87.3135,-83.5756,324899
8017,-83.5756,-82.1631,-83.6013,-82.7312,127091
8018,-82.7312,-82.1959,-84.327,-83.9392,201491
8019,-83.9392,-82.0633,-83.9889,-82.9758,197332
8020,-82.9758,-82.2263,-83.1471,-82.6069,311825
8021,-82.6069,-81.2738,-83.2471,-82.0115,465728
8022,-82.0115,-79.8817,-82.4058,-80.428,274047
8023,-80.428,-79.8039,-82.5573,-81.66,242999
8024,-81.66,-81.2776,-82.317,-82.0461,322432
8025,-82.0461,-80.6185,-82.2259,-80.7774,156807
8026,-80.7774,-79.8677,-81.5065,-80.673,113300
8027,-80.673,-80.1525,-81.0649,-80.7793,404080
8028,-80.7793,-79.5367,-83.8058,-83.5372,67792
8029,-83.5372,-82.534,-84.4642,-84.3227,334985
8030,-84.3227,-84.0591,-85.2189,-85.1423,86080
8031,-85.1423,-82.3463,-85.8303,-82.6888,376465
8032,-82.6888,-82.6885,-83.5002,-83.0334,437323
8033,-83.0334,-82.301,-84.4192,-84.1574,112562
8034,-84.1574,-84.0747,-85.3882,-85.2156,122554
8035,-85.2156,-83.9998,-85.979,-85.2338,274119
8036,-85.2338,-83.9832,-85.4082,-84.061,187615
8037,-84.061,-83.2233,-84.2963,-83.5085,57266
8038,-83.5085,-83.0131,-83.6614,-83.5505,488295
8039,-83.5505,-81.869,-83.6426,-82.0455,311659
8040,-82.0455,-81.9898,-85.5873,-84.6469,62037
8041,-84.6469,-83.3551,-84.7439,-83.9225,367242
8042,-83.9225,-83.5579,-85.1161,-83.9398,371868
8043,-83.9398,-82.9363,-85.8206,-85.4144,187048
8044,-85.4144,-84.1036,-85.5199,-84.1332,89259
8045,-84.1332,-82.2247,-84.3104,-82.3952,335483
8046,-82.3952,-81.8614,-82.5877,-82.4879,406643
8047,-82.4879,-80.791,-82.6224,-81.5788,265211
8048,-81.5788,-79.5068,-81.6163,-79.57,349132
8049,-79.57,-78.2929,-80.0256,-78.3872,165115
8050,-78.3872,-78.3182,-80.5542,-80.1318,108369
8051,-80.1318,-78.6366,-80.7537,-78.7641,182402
8052,-78.7641,-78.6185,-80.8442,-80.7314,333052
8053,-80.7314,-79.9803,-80.9639,-80.1435,385339
8054,-80.1435,-78.7438,-80.2592,-78.9848,374338
8055,-78.9848,-76.8503,-79.0892,-78.6505,154409
8056,-78.6505,-78.1423,-79.5001,-79.37,437281
8057,-79.37,-79.1227,-80.0697,-79.6506,401496
8058,-79.6506,-78.687,-80.5215,-78.9061,319959
8059,-78.9061,-77.5278,-79.653,-78.7155,457800
8060,-78.7155,-78.4576,-80.0321,-79.5113,264254
8061,-79.5113,-79.3283,-81.3899,-80.8475,259123
8062,-80.8475,-79.3774,-81.2556,-80.1606,322912
8063,-80.1606,-76.0431,-80.2531,-76.7132,336137
8064,-76.7132,-74.8658,-77.0547,-75.0803,264448
8065,-75.0803,-73.5877,-75.4549,-73.7021,382668
8066,-73.7021,-73.1982,-74.7055,-74.3852,423066
8067,-74.3852,-73.6861,-76.1756,-76.0077,101061
8068,-76.0077,-75.2929,-77.2077,-76.9477,274384
8069,-76.9477,-74.6638,-77.0932,-74.7806,68022
8070,-74.7806,-74.1563,-77.7963,-77.1611,206526
8071,-77.1611,-77.1184,-78.6299,-78.4697,305927
8072,-78.4697,-77.5467,-79.0886,-77.614,196380
8073,-77.614,-76.9357,-79.9269,-78.8756,422257
8074,-78.8756,-77.5252,-79.3815,-78.2128,312588
8075,-78.2128,-77.9727,-80.3917,-80.3409,234760
8076,-80.3409,-79.0317,-80.4416,-79.996,453382
8077,-79.996,-75.806,-80.0858,-75.8788,83616
8078,-75.8788,-75.539,-80.167,-79.7296,345528
8079,-79.7296,-78.133,-80.1606,-78.8339,206709
8080,-78.8339,-76.7838,-79.1347,-76.9658,193824
8081,-76.9658,-76.1394,-78.2997,-77.4779,463277
8082,-77.4779,-76.715,-78.2044,-76.9103,255214
8083,-76.9103,-76.3494,-78.7942,-77.4741,314517
8084,-77.4741,-76.9602,-78.6203,-78.1175,453869
8085,-78.1175,-74.4408,-79.013,-75.4535,383120
8086,-75.4535,-73.0828,-75.5292,-73.3466,349737
8087,-73.3466,-73.0192,-73.3631,-73.0664,391916
8088,-73.0664,-72.8315,-74.4657,-74.3586,128204
8089,-74.3586,-73.9199,-76.6225,-76.2322,361782
8090,-76.2322,-74.6221,-76.4853,-74.9381,474174
8091,-74.9381,-72.5427,-75.1344,-72.6535,267563
8092,-72.6535,-70.8009,-72.7062,-71.1828,173039
8093,-71.1828,-70.3639,-71.4277,-70.4286,482535
8094,-70.4286,-67.3718,-70.5694,-67.7322,296876
8095,-67.7322,-67.6859,-68.7093,-68.4605,258433
8096,-68.4605,-68.3221,-68.817,-68.3868,120663
8097,-68.3868,-68.3513,-68.9315,-68.8399,403623
8098,-68.8399,-67.2515,-68.9081,-67.6195,188580
8099,-67.6195,-67.2515,-70.2641,-68.7405,443687
8100,-68.7405,-68.5287,-69.9371,-69.6158,415078
8101,-69.6158,-68.8588,-70.8064,-70.6964,409142
8102,-70.6964,-70.4966,-72.5,-71.0907,411259
8103,-71.0907,-70.8524,-73.044,-72.9759,308037
8104,-72.9759,-72.9089,-77.4197,-76.4624,122379
8105,-76.4624,-76.3788,-77.8911,-77.6587,470702
8106,-77.6587,-77.5794,-77.9864,-77.7799,241702
8107,-77.7799,-76.6137,-77.7945,-76.6663,465047
8108,-76.6663,-73.5731,-77.5197,-73.9151,93603
8109,-73.9151,-73.413,-74.0528,-73.7061,417595
8110,-73.7061,-72.8985,-73.8374,-73.2503,158914
8111,-73.2503,-72.7867,-73.2887,-73.1835,449734
8112,-73.1835,-72.9894,-74.573,-74.045,62750
8113,-74.045,-71.3327,-74.1737,-72.5419,112132
8114,-72.5419,-71.9341,-73.8899,-73.4966,119676
8115,-73.4966,-70.8583,-73.5316,-71.5084,101094
8116,-71.5084,-68.8226,-72.4306,-69.3756,338034
8117,-69.3756,-69.1369,-70.0292,-69.1501,342326
8118,-69.1501,-67.4286,-69.9891,-67.6786,212216
8119,-67.6786,-67.1251,-67.8569,-67.2682,341028
8120,-67.2682,-66.2516,-68.8435,-68.3161,344293
8121,-68.3161,-65.6902,-68.5379,-65.9655,169481
8122,-65.9655,-64.6491,-66.6172,-65.2157,103963
8123,-65.2157,-64.6508,-65.5088,-64.8591,329528
8124,-64.8591,-64.7661,-67.3274,-66.9059,380551
8125,-66.9059,-66.502,-69.8535,-68.8999,198252
8126,-68.8999,-68.6871,-70.3409,-69.5194,498541
8127,-69.5194,-68.3028,-71.3586,-71.1461,338520
8128,-71.1461,-70.2727,-71.5998,-70.692,171370
8129,-70.692,-70.0955,-73.522,-72.7994,132337
8130,-72.7994,-72.6811,-76.3804,-76.0732,299822
8131,-76.0732,-75.557,-79.1766,-78.4094,477052
8132,-78.4094,-78.3511,-79.2726,-78.5713,444152
8133,-78.5713,-77.1806,-79.1587,-77.7124,273126
8134,-77.7124,-74.215,-77.878,-74.7774,349543
8135,-74.7774,-72.4345,-75.4987,-72.8344,413732
8136,-72.8344,-72.2697,-75.2617,-74.5853,420099
8137,-74.5853,-73.1359,-74.7333,-73.383,271553
8138,-73.383,-70.6868,-73.4282,-71.0941,459386
8139,-71.0941,-70.9373,-72.2839,-72.1718,242212
8140,-72.1718,-72.1166,-72.5255,-72.3773,53919
8141,-72.3773,-71.954,-75.5941,-75.1525,295851
8142,-75.1525,-74.5741,-76.4237,-75.8387,255863
8143,-75.8387,-74.0595,-76.5096,-74.9042,403320
8144,-74.9042,-74.6067,-75.4933,-74.8642,456445
8145,-74.8642,-72.8722,-75.3457,-73.417,112871
8146,-73.417,-71.0992,-73.5512,-72.0578,60960
8147,-72.0578,-70.882,-72.2295,-71.2766,139151
8148,-71.2766,-71.0743,-72.6689,-72.5815,245363
8149,-72.5815,-71.8923,-77.2952,-76.7355,113600
8150,-76.7355,-76.4781,-79.1981,-78.9162,63986
8151,-78.9162,-78.7203,-80.7936,-80.3061,451740
8152,-80.3061,-78.1727,-80.6526,-78.6243,140581
8153,-78.6243,-77.8317,-79.7394,-79.642,342088
8154,-79.642,-78.1363,-80.3919,-78.2256,361644
8155,-78.2256,-78.0351,-79.5941,-79.1989,289023
8156,-79.1989,-78.0833,-80.9173,-80.5372,256968
8157,-80.5372,-80.4082,-81.788,-81.3181,403861
8158,-81.3181,-80.22,-82.0446,-82.0403,306458
8159,-82.0403,-81.5929,-82.4491,-82.245,386805
8160,-82.245,-81.8191,-84.7479,-84.1942,429225
8161,-84.1942,-83.1787,-84.8924,-84.52,376541
8162,-84.52,-81.3669,-84.5647,-82.3838,356474
8163,-82.3838,-79.9439,-82.6041,-80.6247,152861
8164,-80.6247,-79.6793,-81.562,-80.3604,175936
8165,-80.3604,-79.2816,-80.8489,-79.3329,349547
8166,-79.3329,-78.9925,-80.0201,-79.6606,257751
8167,-79.6606,-78.4277,-80.3879,-78.6232,490322
8168,-78.6232,-78.002,-79.7378,-78.2013,201360
8169,-78.2013,-78.0487,-78.9563,-78.613,85754
8170,-78.613,-78.5488,-79.0275,-78.9651,52947
8171,-78.9651,-76.2153,-79.5055,-76.9757,122870
8172,-76.9757,-74.5052,-77.0808,-75.2219,355626
8173,-75.2219,-74.8232,-76.2759,-75.9654,489786
8174,-75.9654,-75.4543,-79.4924,-79.317,469063
8175,-79.317,-79.0409,-80.8723,-80.8236,144588
8176,-80.8236,-79.7048,-81.1557,-79.8145,388403
8177,-79.8145,-76.2791,-80.5956,-77.7462,109937
8178,-77.7462,-75.8972,-78.2161,-77.0942,323560
8179,-77.0942,-76.1981,-78.2003,-76.8503,103862
8180,-76.8503,-74.5441,-76.8868,-75.0311,270372
8181,-75.0311,-74.8207,-75.2747,-75.0078,163121
8182,-75.0078,-72.4215,-75.0205,-73.0288,480385
8183,-73.0288,-72.658,-76.5458,-75.4221,204469
8184,-75.4221,-75.2895,-76.1711,-76.0378,456171
8185,-76.0378,-76.0019,-77.0709,-76.7588,302141
8186,-76.7588,-76.431,-76.8259,-76.6024,253929
8187,-76.6024,-73.7461,-76.7649,-73.9186,330213
8188,-73.9186,-73.6142,-74.4262,-73.955,432495
8189,-73.955,-73.2372,-74.3439,-73.3704,136746
8190,-73.3704,-71.0011,-73.7632,-72.1253,383934
8191,-72.1253,-72.1077,-72.9036,-72.6111,360647
8192,-72.6111,-71.7705,-74.2547,-72.7292,322941
8193,-72.7292,-70.9418,-73.2379,-71.6199,372281
8194,-71.6199,-71.4458,-71.8667,-71.8664,117834
8195,-71.8664,-69.5846,-72.8691,-69.7101,474695
8196,-69.7101,-68.8043,-70.1674,-69.2837,388663
8197,-69.2837,-68.974,-70.0471,-69.4565,195507
8198,-69.4565,-69.3377,-70.7522,-70.6804,155559
8199,-70.6804,-69.2872,-71.3119,-69.4905,330726
8200,-69.4905,-69.2759,-72.474,-71.2849,101744
8201,-71.2849,-70.6075,-73.2804,-72.983,56192
8202,-72.983,-72.2534,-73.2222,-72.8154,75509
8203,-72.8154,-72.7997,-73.8566,-72.9223,259185
8204,-72.9223,-71.6816,-75.1887,-75.0966,380410
8205,-75.0966,-74.087,-75.6319,-74.3318,331373
8206,-74.3318,-73.4462,-74.6678,-74.0876,282053
8207,-74.0876,-73.3931,-74.2738,-73.8274,495901
8208,-73.8274,-73.2701,-75.4128,-75.0703,93634
8209,-75.0703,-74.7096,-75.9678,-75.7127,455565
8210,-75.7127,-75.173,-77.5707,-77.1289,354719
8211,-77.1289,-76.2518,-77.5397,-76.4772,293079
8212,-76.4772,-75.2859,-77.0802,-75.8901,110450
8213,-75.8901,-74.6677,-77.3968,-77.3013,394444
8214,-77.3013,-75.3495,-77.4385,-75.4183,479493
8215,-75.4183,-74.9126,-76.3109,-75.5066,167355
8216,-75.5066,-73.4636,-75.8992,-73.6095,441418
8217,-73.6095,-70.7232,-74.2958,-71.565,464653
8218,-71.565,-69.7057,-72.5831,-69.9342,252109
8219,-69.9342,-68.2406,-70.4388,-68.3462,444655
8220,-68.3462,-67.8233,-69.8193,-69.5295,425278
8221,-69.5295,-66.1592,-70.1124,-66.5777,250933
8222,-66.5777,-65.6641,-68.0481,-67.1837,88719
8223,-67.1837,-66.6256,-70.0104,-69.3504,490251
8224,-69.3504,-68.4652,-69.5628,-68.5193,251419
8225,-68.5193,-67.6925,-69.546,-68.3478,147481
8226,-68.3478,-68.1567,-69.1301,-69.097,122048
8227,-69.097,-68.6307,-72.4773,-71.8429,210368
8228,-71.8429,-69.9856,-72.3749,-70.2781,116248
8229,-70.2781,-66.0554,-70.8134,-66.9332,56565
8230,-66.9332,-66.5459,-67.2213,-67.0691,267112
8231,-67.0691,-66.8053,-68.8726,-68.3303,251175
8232,-68.3303,-67.0686,-68.7375,-67.5862,493587
8233,-67.5862,-64.3321,-67.6888,-64.967,486843
8234,-64.967,-64.3795,-66.2163,-64.597,350703
8235,-64.597,-63.6664,-65.8295,-63.7599,399341
8236,-63.7599,-63.4086,-65.2099,-64.889,450961
8237,-64.889,-60.3,-65.1031,-60.3922,62088
8238,-60.3922,-59.3507,-60.9354,-59.4558,277676
8239,-59.4558,-59.0507,-62.074,-61.8003,367537
8240,-61.8003,-60.7151,-62.5861,-61.0751,221295
8241,-61.0751,-59.1814,-61.0784,-59.2084,442544
8242,-59.2084,-58.4171,-59.7246,-59.2691,145785
8243,-59.2691,-59.1428,-59.6522,-59.5323,455843
8244,-59.5323,-59.4237,-60.5612,-59.6399,488991
8245,-59.6399,-58.5136,-59.7862,-58.9726,282012
8246,-58.9726,-57.8999,-60.0865,-59.6117,170135
8247,-59.6117,-57.6099,-60.2461,-58.0425,411215
8248,-58.0425,-57.9946,-60.4775,-60.3693,274250
8249,-60.3693,-59.8956,-61.5506,-59.9361,94690
8250,-59.9361,-59.8428,-60.3005,-59.9076,442345
8251,-59.9076,-59.4005,-60.0237,-59.4322,378307
8252,-59.4322,-56.6294,-60.7437,-57.4562,451281
8253,-57.4562,-56.9722,-58.4477,-57.7685,336618
8254,-57.7685,-56.6452,-58.1694,-56.9273,276680
8255,-56.9273,-56.4153,-58.1692,-57.3995,451415
8256,-57.3995,-57.1648,-60.5749,-59.7091,424602
8257,-59.7091,-59.3264,-60.2045,-59.7882,243087
8258,-59.7882,-58.1241,-59.8492,-58.5338,292646
8259,-58.5338,-58.5332,-59.3776,-59.0927,447070
8260,-59.0927,-57.2661,-59.3659,-57.53,376606
8261,-57.53,-57.1708,-59.0893,-58.931,166207
8262,-58.931,-57.8395,-59.0214,-58.0257,122464
8263,-58.0257,-57.3939,-58.6728,-57.7313,285868
8264,-57.7313,-57.1269,-60.7531,-59.8112,105202
8265,-59.8112,-59.7688,-61.0165,-60.1149,145229
8266,-60.1149,-58.7159,-60.2536,-59.439,53024
8267,-59.439,-58.2468,-60.2061,-60.1592,238959
8268,-60.1592,-57.041,-60.4242,-57.5505,213520
8269,-57.5505,-56.6505,-57.6063,-56.9978,363078
8270,-56.9978,-56.6736,-58.9325,-58.6663,237960
8271,-58.6663,-58.474,-59.7834,-59.5868,358529
8272,-59.5868,-59.2059,-60.0667,-59.2404,343808
8273,-59.2404,-59.1937,-62.1456,-61.8743,416564
8274,-61.8743,-61.0359,-63.679,-63.2986,373809
8275,-63.2986,-62.6407,-66.0303,-65.5335,302962
8276,-65.5335,-64.937,-65.9517,-65.3515,381826
8277,-65.3515,-64.7523,-66.8943,-66.5245,446208
8278,-66.5245,-66.3532,-67.2764,-67.1912,213690
8279,-67.1912,-66.5119,-68.2899,-67.6807,316978
8280,-67.6807,-66.0166,-67.9181,-67.9047,260608
8281,-67.9047,-67.5219,-68.5362,-68.2705,359122
8282,-68.2705,-66.1671,-68.5261,-66.891,236369
8283,-66.891,-66.4713,-69.3185,-68.4662,154471
8284,-68.4662,-67.6012,-69.2018,-69.0582,174033
8285,-69.0582,-66.2258,-69.3889,-66.5652,482041
8286,-66.5652,-65.3296,-66.6971,-65.3705,123002
8287,-65.3705,-64.3104,-65.5733,-64.5967,363333
8288,-64.5967,-63.4479,-64.5977,-64.375,157579
8289,-64.375,-62.0373,-64.5643,-62.9993,440984
8290,-62.9993,-62.5301,-63.1031,-62.5385,209138
8291,-62.5385,-62.5336,-64.2986,-63.8643,110043
8292,-63.8643,-63.7933,-64.3343,-64.0545,226712
8293,-64.0545,-63.7198,-65.1947,-64.724,163828
8294,-64.724,-62.6635,-65.0711,-63.8534,145004
8295,-63.8534,-62.1324,-64.4189,-62.3752,342575
8296,-62.3752,-61.2786,-63.5071,-63.198,345528
8297,-63.198,-62.0366,-66.1256,-65.0619,244411
8298,-65.0619,-64.5389,-66.4953,-65.9838,141500
8299,-65.9838,-64.0398,-66.685,-64.7034,385047
8300,-64.7034,-64.3529,-65.9236,-65.778,258788
8301,-65.778,-65.7198,-67.0509,-66.5859,70659
8302,-66.5859,-66.0905,-67.5737,-67.0926,312419
8303,-67.0926,-64.3578,-67.1174,-64.9539,437320
8304,-64.9539,-64.5621,-65.9101,-65.7384,261737
8305,-65.7384,-65.4478,-66.2992,-65.9995,357801
8306,-65.9995,-63.1908,-66.0616,-63.4554,286344
8307,-63.4554,-63.2652,-64.4795,-63.939,245348
8308,-63.939,-63.0618,-64.6666,-64.2897,448900
8309,-64.2897,-61.3963,-65.0189,-61.6715,468746
8310,-61.6715,-61.0829,-62.4152,-61.6175,323022
8311,-61.6175,-58.841,-62.3345,-59.1549,383542
8312,-59.1549,-58.5305,-61.8971,-61.1787,134542
8313,-61.1787,-59.4401,-61.3901,-59.5933,399130
8314,-59.5933,-58.9002,-60.2679,-59.1272,307459
8315,-59.1272,-58.3289,-61.3264,-61.2679,421816
8316,-61.2679,-60.9473,-63.4652,-62.7308,237682
8317,-62.7308,-62.4424,-63.1376,-62.5653,147679
8318,-62.5653,-61.3877,-63.2202,-61.5646,493435
8319,-61.5646,-61.0795,-62.8532,-62.6616,222467
8320,-62.6616,-59.9655,-63.3324,-60.2969,91104
8321,-60.2969,-59.936,-60.7488,-60.479,474979
8322,-60.479,-59.9736,-61.8436,-61.4987,177718
8323,-61.4987,-60.5624,-63.9467,-62.9846,288148
8324,-62.9846,-61.3644,-64.1142,-61.8147,72171
8325,-61.8147,-61.7308,-62.5126,-61.8627,381875
8326,-61.8627,-61.8562,-62.7512,-62.4323,74348
8327,-62.4323,-61.8329,-66.3179,-65.5057,60999
8328,-65.5057,-65.5015,-66.6043,-66.5602,467542
8329,-66.5602,-66.3569,-66.9704,-66.4623,93286
8330,-66.4623,-66.1192,-67.743,-67.614,197845
8331,-67.614,-66.5169,-69.6248,-68.93,263621
8332,-68.93,-66.3712,-69.3838,-66.7321,209569
8333,-66.7321,-66.229,-67.3014,-66.8009,264116
8334,-66.8009,-66.1117,-67.2351,-66.1798,300837
8335,-66.1798,-64.5101,-67.0764,-64.8593,232828
8336,-64.8593,-62.1439,-65.5089,-62.9732,161178
8337,-62.9732,-61.6034,-62.9814,-62.4448,169815
8338,-62.4448,-62.2874,-63.2656,-63.228,112476
8339,-63.228,-62.6807,-63.4427,-62.7538,164607
8340,-62.7538,-62.3213,-64.114,-63.5492,306227
8341,-63.5492,-63.33,-65.494,-65.1133,325865
8342,-65.1133,-64.6682,-66.9826,-66.5918,451237
8343,-66.5918,-65.4202,-66.8171,-65.9434,304237
8344,-65.9434,-62.568,-66.5362,-62.9005,321652
8345,-62.9005,-61.1739,-63.4171,-61.3211,116617
8346,-61.3211,-59.3757,-61.5637,-60.007,305311
8347,-60.007,-59.2793,-60.1125,-59.7023,179520
8348,-59.7023,-59.3301,-61.0617,-60.2609,90307
8349,-60.2609,-59.2449,-60.6784,-59.3626,367789
8350,-59.3626,-56.3193,-59.9902,-56.8148,196341
8351,-56.8148,-56.6797,-56.8769,-56.703,227243
8352,-56.703,-55.2205,-57.0524,-55.5768,180545
8353,-55.5768,-55.0712,-55.7366,-55.3577,238281
8354,-55.3577,-55.1221,-58.1975,-58.0419,360508
8355,-58.0419,-55.6119,-58.4198,-55.7073,117610
8356,-55.7073,-54.6061,-57.5452,-56.9384,229088
8357,-56.9384,-56.9378,-58.4042,-58.2536,332239
8358,-58.2536,-57.2237,-58.9001,-58.1431,464783
8359,-58.1431,-57.6233,-59.916,-58.8722,134759
8360,-58.8722,-57.7128,-59.2229,-57.7141,56419
8361,-57.7141,-57.1512,-60.6249,-60.4505,488961
8362,-60.4505,-60.0074,-62.0212,-61.343,240857
8363,-61.343,-57.6838,-61.6489,-57.9907,216354
8364,-57.9907,-57.5023,-59.0991,-58.8027,298732
8365,-58.8027,-58.2835,-59.8158,-59.4089,411541
8366,-59.4089,-58.9647,-59.6774,-59.1934,370282
8367,-59.1934,-58.1736,-59.3983,-58.5963,235899
8368,-58.5963,-58.3276,-61.3667,-61.0575,420040
8369,-61.0575,-59.736,-61.341,-59.9027,104489
8370,-59.9027,-59.2396,-60.2147,-59.3691,487790
8371,-59.3691,-58.3379,-59.6074,-59.2596,378089
8372,-59.2596,-58.7582,-59.3497,-59.3257,353578
8373,-59.3257,-58.6119,-61.4968,-61.0741,197244
8374,-61.0741,-59.4351,-61.1509,-59.5593,467874
8375,-59.5593,-56.0715,-59.6063,-56.6012,384779
8376,-56.6012,-55.1862,-57.1344,-55.5562,227822
8377,-55.5562,-55.1751,-55.7578,-55.7156,121890
8378,-55.7156,-55.3058,-55.7634,-55.563,91661
8379,-55.563,-55.0985,-56.3161,-55.6997,427630
8380,-55.6997,-55.4698,-57.4276,-56.7497,153433
8381,-56.7497,-56.6578,-57.3644,-57.1123,243339
8382,-57.1123,-56.6841,-57.4239,-56.7558,430814
8383,-56.7558,-56.1211,-56.8282,-56.1786,315651
8384,-56.1786,-56.1223,-57.093,-57.0225,400623
8385,-57.0225,-56.38,-59.1748,-58.652,135586
8386,-58.652,-54.3984,-59.2122,-54.7904,216176
8387,-54.7904,-50.1494,-55.373,-50.9315,305494
8388,-50.9315,-50.4206,-54.3576,-53.9754,61509
8389,-53.9754,-52.5015,-54.4263,-53.2082,139161
8390,-53.2082,-52.6164,-55.7944,-55.5837,292323
8391,-55.5837,-52.5284,-55.7443,-54.3028,256058
8392,-54.3028,-52.4923,-54.4155,-52.6068,489645
8393,-52.6068,-52.5911,-55.0314,-53.8999,219778
8394,-53.8999,-51.1775,-54.4993,-51.4088,244143
8395,-51.4088,-51.3635,-52.1625,-51.4683,144662
8396,-51.4683,-51.2216,-52.056,-51.8961,357024
8397,-51.8961,-51.2609,-53.8373,-53.393,131345
8398,-53.393,-53.271,-54.1554,-53.6419,306888
8399,-53.6419,-52.7856,-54.5348,-53.2546,144821
8400,-53.2546,-53.0174,-54.5692,-54.4251,251566
8401,-54.4251,-53.2084,-54.7127,-53.7398,422558
8402,-53.7398,-53.2075,-55.0065,-54.682,372926
8403,-54.682,-54.132,-55.8004,-55.088,260386
8404,-55.088,-54.0566,-55.7862,-54.3208,158433
8405,-54.3208,-53.5429,-56.8145,-56.3006,97409
8406,-56.3006,-55.5884,-57.4506,-56.5137,184217
